GeneralFeedbackID,Title,Content,Upvote,Rating,CreatedDate,UserID,ProductID,FeedbackDetailID
12958861,Rất không hài lòng,"1 sao cho NJV, 1 sao cho Tiki về cách xử lý rườm rà và ko hề có cách giải quyết nào cả, 1 sao cho việc mình tới bưu cục NJV và thấy hàng điện thoại của mình nằm trong hộp nhàu nát, ẩm ướt và nằm trong đống hàng vứt xó dưới đất. Super thất vọng về dịch vụ của Tiki lần này. Chắc tôi sẽ tạm ngưng Tiki 1 thời gian vì tâm trạng ko hề vui sau khi đặt 1 món hàng giá trị nhưng lại phải đi gọi đt liên tục, hỏi han, bất an chờ đợi mà ko đc bên Tiki cập nhật bất cứ thông tin gì trên app trong 1 thời giàn dài gần 2 tháng.",15,1,1635763075,7191444,,67
19082876,Cực kì hài lòng,Hàng mới nguyên seal. Giao hàng nhanh và đóng gói cẩn thận.,1,5,1681290726,22490882,,68
14921638,Cực kì hài lòng,"Mua tặng Ba, nhu cầu dùng của Ba chỉ dừng ở nghe gọi nhắn tin, xem tin tức và chơi Sodoku. Dư đáp ứng, đủ hài lòng vì Ba thích. Cám ơn Tiki đã giao đúng ngày, đúng hàng, đúng màu. 
PS: mình check bảo hành hãng (Repairs and Service Coverage) thì còn đúng 364 ngày :)",5,5,1644665534,6826226,,69
18584507,Cực kì hài lòng,"Giao hàng nhanh, hàng chính hãng nguồn nhập FPT, rất yên tâm khi mua hàng của tiki",1,5,1673009570,9979793,,70
11748679,Cực kì hài lòng,từ khi biết tiki .mua hàng toàn bộ trên tiki gần 3nam rồi. sản phẩm chất lượng chín hàng. ma con rẻ hơn điện máy xanh.va FPT shop.đien máy chợ lớn nữa,7,5,1628690617,8091895,,71
12242438,Hài lòng,"Điện thoại dùng khá ổn, nghe gọi to, rõ ràng, màu sắc màn hình nhìn rõ được chữ.
Điẻm trừ khiến mình không để 5 sao cho sản phẩm này vì điện thoại không hỗ trợ khe cắm thẻ nhớ, màn hình bị khuyết tật, ung thư màn hình, thật không thể tin một chiếc điện thoại hơn cục củ mà lại bị ung thư màn hình như vậy.",3,4,1631969297,6609976,,72
13641813,Rất không hài lòng,"chơi game 2 tiếng nóng máy, nghe mùi khét điện cùng lúc luôn, do hết hạn đổi trả 7 ngày  nên ra trung tâm bảo hành, người ta kêu hư phần chống làm nóng máy, rồi lại ngồi đợi 1-2 tuần ktra xem xét sữa chữa nữa đây. mua về mới cầm trên tay dc 12 ngày thôi đó",6,1,1638763502,12133916,,73
15189906,Cực kì hài lòng,"Lúc đầu cũng đắn đo khi đặt mua online hàng điện tử lại còn đắt tiền như vậy nhưng nhận hàng đc kiểm tra. Hàng chính hãng, check thông tin thấy đúng hàng. Mình dùng cũng được nửa năm rồi, sản phẩm chất lượng, pin trâu. Nói chung nên mua",0,5,1646042992,12497374,,74
18303228,Cực kì hài lòng,"Giao hàng tốc độ, đúng màu sắc, máy mới nguyên seal. Đã mua mấy món đồ điện tử của tiki trading, rất an tâm",0,5,1669605970,1975395,,75
14186679,Cực kì hài lòng,"Tiki giao hàng nhanh. Mình xài đc gần 1 tuần. Đt xài tốt, mượt, pin ok, sử dụng bth thì 2 ngày mới cần sạc, còn có hôm mình sử dụng nhiều thì tầm 1 ngày là phải sạc. Sạc từ 19-20% khoảng 2 tiếng rưỡi là đầy 100%.",0,5,1640947383,136947,,76
19072750,Cực kì hài lòng,"Tiki giao hàng siêu nhanh, chưa đầy 1h, hàng đóng gói cẩn thận, mới tinh. Tuy là mẫu đã ra mắt lâu nhưng chất lượng vẫn hơn những máy android cùng giá",0,5,1681053004,828153,,77
11897997,Hài lòng,"Do dịch nên ship hơi lâu. Nhưng có thể chủ động sang bên website của Giao hàng nhanh để xem chi tiết quá trình vận chuyển. 

Hộp bên ngoài của Tiki bị móp chắc bị nén hàng (bên ngoài có dán: Hàng cực kỳ dễ vỡ). Bên trong có vài tờ giấy xi măng, tuy hộp Iphone 11 cũng đã có 1 lớp chống sốc bên trong. 

Check hàng chính hãng. Lần đầu mua sản phẩm giá trị quá Tiki Trading thấy ok chấp nhận được.",0,4,1629282598,5280224,,78
4916672,Bình thường,"Tiki giao hàng nhanh, vừa đặt sáng hôm trước mà hôm sau đã giao rồi. Shipper cũng thân thiện hơn so với các đơn trước, chắc vì đơn này đắt tiền. Đóng gói cẩn thận có đệm nhiều giấy. Hàng chuẩn FPT nguyên seal chưa active. Nói chung là ok . Chỉ có điều mình phát hiện máy mình giữa màn hình có 1 hạt bụi nhỏ, thấy trên mạng nói nếu bị bụi sẽ được 1 đổi 1. Mình có nhắn cho Tiki và họ nói sẽ liên hệ với bên bộ phận hỗ trợ và gọi lại cho mình. Đợi cả ngày mới gọi. Rồi hỏi mình sao lúc vừa nhận hàng không báo ngay, thái độ cũng không được vui lắm. Chính sách của Apple là 1 đổi 1 trong vòng 1 năm và của Tiki là đổi trả trong vòng 7 ngày, hôm đó là ngày thứ 5 thì có gì không đúng đâu? Rồi kêu mình thoát icloud rồi sẽ có người lại thu máy về kiểm tra. Mình hỏi có được 1 đổi 1 không, bên Tiki nói là để kiểm tra mới biết có đổi không. Theo cách nói thì mình nghĩ không được đổi đâu vì nói vòng vo lắm và mình từng bị Tiki giao sách rách gởi đổi và Tiki giao mình lại ngay cuốn đó. Mình nói vậy thôi khỏi đi, bên kia mừng húm nói lỗi nhỏ xíu hà không sao đâu. Thiết nghĩ tuy giá của Tiki ok nhưng bảo hành rất phiền phức vì nếu mình mua tại store FPT mình có thể đem lại đó bảo hành hay đổi trả gì đó nhưng mình chỉ là mua FPT được phân phối qua Tiki mà thôi. Mình thấy có người cũng bị lỗi bụi màn hình mà mua tại FPT nên lại được đổi ngay, lúc đó đã xài được 2 tuần. Nhưng mình không có hoá đơn mua hàng ở FPT.",3,3,1600575514,131226,,79
19543316,Cực kì hài lòng,Bộ nhớ 128gb. Hàng chuẩn Apple 👍👍👍,0,5,1695264826,10447083,,80
18838535,Cực kì hài lòng,Máy chuẩn hàng VN/A. Tiki giao nhanh. Đã mua điện thoại nhiều lần trên tiki và lần nào cũng rất ưng so và dịch vụ của tiki. Giá lại rẻ hơn so với mua ở shop.,0,5,1676933480,6949287,,81
16547349,Cực kì hài lòng,"Sản phẩm mới, nguyên seal, dù đắt hơn một vài store nhưng vẫn tin dùng tiki vì giao hàng nhanh, gói hàng kỹ không chỉ có seal của sản phẩm mà còn có tem của Tiki vô cùng an tâm :D",0,5,1654136907,523406,,82
18660042,Cực kì hài lòng,"Hàng VN/A chính hãng, kích hoạt bảo hành chuẩn, máy màu trắng trông rất sang, 5 sao cho Tiki.",1,5,1674021217,7414137,,83
10968775,GHN bảo quản không tốt,"Mình ở Q9, tiki giao hàng qua GHN hộp đóng gói mốp méo, đè bẹp dù bên ngoài có dán ""HÀNG DỄ VỠ"". rất quan ngại cho hàng bên trong, may là không sao.
Mình mua hàng từ tiki nhiều lần rồi, mỗi lần qua GHN là thùng/Hộp bên ngoài đều biến dạng, TIKI nên làm việc lai với bên GHN, hoặc là tìm đối tác khác để giao hàng đi.",1,4,1625706436,5089482,,84
15440166,Cực kì hài lòng,Hàng hẹn giao t5 mà t3 mình đã nhận được rồi. Máy đúng chính hãng tra được thông tin bảo hành trên web. Vận chuyển ok máy khá mượt. Rất hài lòng 👍,0,5,1647362857,16948564,,85
12234141,Cực kì hài lòng,"Sản phẩm chất lượng, mới như mô tả. Nhận sản phẩm rất ưng ý. Giao sản phẩm nhanh chóng. Lần đầu mua đồ điện tử nhưng rất hài lòng trên tiki.",6,5,1631899317,441894,,86
6613764,Rất không hài lòng,"Trước giờ mình vẫn mua hàng Tiki và tin tưởng. Lần này mua điện thoại giá trị lớn. Thấy các bạn cmt hàng ngon thế mình cũng mua. Vừa nhận hàng sáng nay mà ức hết người. 
- Kiểm tra imei của máy thì lỗi ntn. Không hề tồn tại. Trước mình mua máy của fpt, sau 3 năm kiểm tra vẫn thấy oke.
- Điện thoại thì đã active. Thấy lần sạc cuối cùng là tháng 11 năm nay. 
- Hàng cũng k còn nguyên mà đã có người sờ rồi
- Kèm vào đó là ông anh Shipper rất vô duyên. Hàng người ta đã thanh toán rồi, giao thì giao m* đi, còn đứng đấy hỏi. Còn vô duyên chìa giá tiền cho mẹ mình xem kiểu hào hứng. Mà trong khi khách đã thanh toán. Tọc mạch vô duyên hỏng hết việc người khác.
ĐỀ NGHỊ TIKI LIÊN HỆ LẠI SỚM ĐỔI TRẢ MÁY HÀNG CHUẨN CHO MÌNH. Trân trọng!",4,1,1609313439,10201623,,87
13901764,Cực kì hài lòng,"Tiki giao đúng hẹn, nhưng mà chờ hơi lâu xí (6 ngày từ HN và ĐắkN). Đóng gói tốt. Sản phẩm iPhone thì khỏi chê r, có điều mình thiết lập máy mới xài 1 tí thấy hơi nóng nha! Cơ mà mình được giảm giá còn 14tr800 thôi. Cám ơn Tiki nhé!",7,5,1639756066,9988488,,88
15159573,Cực kì hài lòng,"Tiki now đặt hàng 2 giờ sau nhận, sản phẩm chính hãng, đóng gói cẩn thận.",5,5,1645883553,1975395,,89
18647589,Cực kì hài lòng,"Sản phẩm đẹp còn seal, giao hàng nhanh,...",0,5,1673837858,5574583,,90
16285924,Cực kì hài lòng,Tiki giao hàng rất nhanh. Thứ 7 đặt CN đã giao tới . Tiki đóng hàng rất bài bản. Sản phẩm đặt trong box với chống sốc khá an toàn. Máy mới không trầy xước. Đã sử dụng được 3 hôm nay. Khá hài lòng,0,5,1652253014,7434879,,91
15621753,Bình thường,"Sau khi check moi biet la CPO, chưa liên lạc được để đổi chính hạng. Hơn 15 tuần sử dụng, 4G chập chờn, phát wifi lúc được lúc không hic..",1,3,1648356004,7040583,,92
11522137,Cực kì hài lòng,"Mình mua dịp sales 7.7 nên được giá hời luôn. Khuya chốt deal sáng hôm sau đã được giao.
Anh shipper siêu cẩn thận, check hàng ngay trước mặt khách để bảo đảm hàng chính hãng chưa bóc tem :)",0,5,1627647160,988729,,93
9008922,máy nóng lên rất nhanh,"pin bị tuột nhanh. máy mới mua mà pin không đủ xài 1 ngày dù chỉ ở chế độ chờ. Máy mau nóng cực kỳ, chỉ thực hiện cuộc gọi chưa đầy 5 phút máy đã nóng muốn phỏng tay. Tôi đã thực hiện tắt hết các chức năng như Bluetooth, location, nhưng máy vẫn nóng lên rất nhanh khi sử dụng. Cần tìm nơi bảo hành.",4,1,1618049548,69130,,94
17626827,Cực kì hài lòng,Hàng chính hãng nguyên seal VN/A. Mình đã mua nhiều điện thoại từ tiki và đều hoạt động tốt,0,5,1662567785,5339779,,95
17404398,Cực kì hài lòng,"Hàng nguyên seal chính hãng, mọi chức năng đều hoạt động tốt",0,5,1660399730,5339779,,96
12273114,Rất không hài lòng,"vừa nhận hàng, bóc hộp ra đang trong quá trình restore thì màn hình bị nhấp nháy, lỗi liên tục",25,1,1632209600,118154,,97
7076060,Rất không hài lòng,"sản phẩm nhận bị lỗi gọi lên tổng đài thu hồi về xong giám định kêu k vấn đề gì mặc dù đã gửi video xác minh, sau 1 tháng làm việc giờ báo gửi ra nước ngoài haiz k biết khi nào mới nhận được điện thoại để sử dụng",3,1,1611040284,19516019,,98
16490244,Cực kì hài lòng,Hàng chính hãng nguyên seal nha mọi người,1,5,1653718477,13516056,,99
18312337,Cực kì hài lòng,"Sản phẩm đúng như mô tả giao hàng nha b  rất ưng ý 
Sản phẩm đúng như mô tả giao hàng nha b  rất ưng ý",0,5,1669703614,7914268,,100
15392808,Cực kì hài lòng,Tiki Ship hàng siêu nhanh. Hàng được gói rất cẩn thận. Máy màu xanh siêu ưng luôn tuy ra lâu rồi nhưng mẫu máy này vẫn quá là ok,0,5,1647147214,215374,,101
14577777,Cực kì hài lòng,"Hàng nguyên seal, giao hàng nhanh. được kiểm tra hàng trước. ưng ý !",1,5,1642638752,43614,,102
8220264,Chấp nhận được.,"- Mình mua khá nhiều điện thoại trên Tiki rồii, lần nào cũng yên tâm vì đóng gói cẩn thận, có bọc chống va đập. Tuy nhiên lần này thì không, hộp iphone đựng trong hộp tiki, thêm vài miếng giấy phủ ở dưới, không hiểu sao hàng giá trị như vầy mà đóng gói chán thật.
- iphone thì vẫn là iphone thôi, nhanh mượt, chụp ảnh đẹp, vân vân... tuy nhiên, đối với con máy mình mua được thì viền màn hình chỗ tai trâu bị tối một chút, chấp nhận được, vì nếu có đi đổi hay bảo hành thì cũng nhận đc 1 con xấp xỉ như thế thôi.
- mặt lưng phần khung và kính bị hở khá nhiều (xem vatvo bảo hở thế là bt, nhưng của mình hở nhiều hơn bt), tuy nhiên cũng vì lười đổi trả nên chấp nhận được.
- 1 sim thường 1 esim, nhưng có vẻ sóng kém, cả 2 sim ko mấy khi full được vạch.
- mình mua màu xanh lá, nhìn cũng được, đổi gió cho 2 màu đen trắng mà mình hay mua.",0,4,1615038998,1213801,,103
13125915,Cực kì hài lòng,"Hàng chính hãng, nhờ 11/11 săn được giá rất tốt luôn! Giao hàng nhanh như điện, đặt chiều hôm trước sáng hôm sau đã giao dù ko đặt TikiNow. Đt đẹp lắm lắm ạ! Cảm ơn Tiki rất nhiềuuu",1,5,1636616044,842547,,104
13405472,Cực kì hài lòng,Đặt hôm trước hôm sau được giao luôn. Rất thích dịch vụ của Tiki từ trước đến nay. Máy nhận được check series đều mới kích hoạt bảo hành mọi thứ không có gì để chê. Hi vọng máy không vấn đề gì dùng lâu dài,0,5,1637740108,879723,,105
17074226,Cực kì hài lòng,"Hoàn toàn an tâm khi mua iphone tại Tiki. Mình chưa kích hoạt sản phẩm nữa, nhưng chắc là không sao đâu. Đánh giá 5 sao cho sp này cái đã.",0,5,1657860816,27297881,,106
18312351,Cực kì hài lòng,Sản phẩm đúng như mô tả giao hàng nha b  rất ưng ýSản phẩm đúng như mô tả giao hàng nha b  rất ưng ý,0,5,1669703682,7914268,,107
15075797,Cực kì hài lòng,"Săn sale rẻ hơn một chút, máy chính hãng, giao hàng khá, ko phải quá nhanh, không có gì để chê",1,5,1645466380,956270,,108
11341575,Cực kì hài lòng,"Sản phẩm tốt trong tầm giá, tôi hài lòng sau khi mua hàng. Giao hàng nhanh và đóng gói cẩn thận. Tôi chia sẻ thêm hình ảnh cho mọi người tham khảo khi mua hàng nhé. Tối sẽ mua lại lần nữa của shop nếu cần thêm.",1,5,1626838197,1642224,,109
12531877,Cực kì hài lòng,"Giao hàng hơi chậm. Tuy nhiên, có OTP xác nhận, nhân viên giao hàng chuyên nghiệp dễ thương. Đóng gói kỹ càng. Sp chính hãng.",5,5,1633849160,5158523,,110
18709799,Không hài lòng,"Âm thanh cuộc gọi tơi quá nhỏ. Muốn nghe phải dùng tai nghe. Hoặc bật loa ngoài. 
Camera ko nét như 7p
Bảo hành ở đâu vậy????",0,2,1675152698,7120109,,111
15274037,Cực kì hài lòng,"Điện thoại rất tốt cảm biến rất nhảy hàng rất là ok gói hàng cẩn thận 
Anh giao hàng cẩn thận quay phim và chụp hình món hàng có giá trị người giao hàng rất là tốt khi yêu cầu kiểm tra hàng",0,5,1646487393,11458040,,112
16570654,Cực kì hài lòng,"chưa bóc seal nên chưa biết, mặc dù giao chậm 1 ngày nhưng nhân viên thân thiện ok, đánh giá 5 sao phục vụ",0,5,1654314667,19334647,,113
